#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-277756664BD0360B-3035B10816DA652C
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T19:48:18	Run time	0:00:00:49
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#56 - >MED13	superfamily	428892	1760	2163	2.14832e-115	368.908	cl09408	Med13_C superfamily	 - 	 - 
Q#56 - >MED13	superfamily	436393	1367	1724	2.97249e-63	214.028	cl39645	MID_MedPIWI superfamily	 - 	 - 
Q#56 - >MED13	superfamily	431951	9	286	7.59571e-16	80.9721	cl20416	Med13_N superfamily	 - 	 - 
Q#57 - >VCX3B	superfamily	434553	1	129	1.11711e-33	118.372	cl27453	VCX_VCY superfamily	 - 	 - 
Q#57 - >VCX3B	superfamily	236766	61	237	7.83402e-06	46.5713	cl35953	rne superfamily	N	 - 
Q#59 - >XIRP2	superfamily	413332	3301	3353	1.59352e-35	129.909	cl02475	LIM superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	900	915	8.80896e-07	47.3355	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	867	882	4.37179e-06	45.4095	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	543	558	4.68123e-06	45.4095	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	390	405	4.98249e-05	42.3279	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	828	843	6.36182e-05	42.3279	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	790	805	6.87932e-05	41.9427	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	1123	1138	0.00016747	41.1723	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	685	700	0.000403797	40.0167	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	350	365	0.00130596	38.4759	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	1299	1313	0.00142616	38.4759	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	1012	1027	0.00142616	38.4759	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	427	442	0.00148308	38.4759	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	614	629	0.00160381	38.0907	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	1085	1099	0.00225877	37.7055	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	581	596	0.00637322	36.5499	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	465	480	0.00656312	36.5499	cl06881	Xin superfamily	 - 	 - 
Q#59 - >XIRP2	superfamily	429800	1160	1175	0.00662767	36.5499	cl06881	Xin superfamily	 - 	 - 
Q#61 - >PAGE1	superfamily	428642	1	98	9.1311e-23	86.309	cl05418	GAGE superfamily	 - 	 - 
Q#62 - >PDCD1LG2	superfamily	448366	20	119	1.13073e-68	207.423	cl11960	Ig superfamily	 - 	 - 
Q#62 - >PDCD1LG2	superfamily	448366	127	208	1.41311e-60	186.392	cl11960	Ig superfamily	 - 	 - 
Q#63 - >TRAPPC9	superfamily	430114	14	1100	8.338e-46	180.14	cl23586	TRAPPC9-Trs120 superfamily	 - 	 - 
Q#65 - >NOTUM	superfamily	427232	81	417	1.60232e-123	364.234	cl03979	PAE superfamily	 - 	 - 
Q#66 - >UGT1A5	superfamily	447877	29	525	0	866.723	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#67 - >SPATA31A3	superfamily	434097	396	754	3.47361e-142	437.923	cl20612	FAM75 superfamily	 - 	 - 
Q#67 - >SPATA31A3	superfamily	434672	76	157	5.07634e-13	65.7444	cl21209	DUF4599 superfamily	 - 	 - 
Q#67 - >SPATA31A3	superfamily	223021	116	283	0.000281616	45.6997	cl33720	PHA03247 superfamily	N	 - 
Q#68 - >TRAV8-4	superfamily	448366	23	113	1.70563e-36	119.683	cl11960	Ig superfamily	 - 	 - 
Q#69 - >CCNK	superfamily	454757	40	154	2.58709e-80	247.531	cl40454	CYCLIN_SF superfamily	 - 	 - 
Q#69 - >CCNK	superfamily	454757	158	258	1.63321e-69	219.132	cl40454	CYCLIN_SF superfamily	 - 	 - 
Q#70 - >OR52B4	superfamily	452889	27	301	5.58154e-164	457.137	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#71 - >ZNF787	superfamily	227381	67	200	1.53842e-09	59.3242	cl34881	COG5048 superfamily	N	 - 
